Customer ID,Age,Gender,TransactionDate,Amount,Quantity,ProductCategory,PaymentMethod,Channel,Country,State,IsReturningCustomer
325,64,Male,4/17/2023,58.22,9,Clothing,Cash,In-Store,USA,DE,1
326,19,Male,1/27/2023,1161.55,4,Sports,Apple Pay,In-Store,USA,OH,0
327,42,Female,5/9/2023,647.43,7,Sports,Debit Card,Online,USA,CA,1
328,75,Female,12/27/2023,294.5,7,Electronics,Debit Card,Online,USA,MN,0
329,44,Male,7/3/2024,854.23,1,Toys,Debit Card,Online,USA,OH,0
330,29,Female,2/14/2023,474.62,10,Home Goods,Debit Card,In-Store,USA,CO,0
331,60,Male,11/3/2024,119.82,5,Sports,Debit Card,In-Store,USA,TN,1
332,32,Female,11/6/2023,1412.43,9,Groceries,Debit Card,In-Store,USA,DE,1
333,24,Male,12/21/2023,1351.14,10,Beauty,Cash,Online,USA,IN,0
334,51,Male,11/9/2023,1114.15,4,Electronics,Cash,Online,USA,DE,0
335,46,Male,4/9/2024,1429.8,1,Beauty,Credit Card,In-Store,USA,DE,1
336,70,Male,3/3/2023,422.24,10,Beauty,PayPal,Online,USA,MI,1
337,32,Male,1/24/2024,280.72,7,Sports,Credit Card,In-Store,USA,CA,0
338,19,Male,12/11/2023,1384.43,5,Toys,Apple Pay,Online,USA,VA,0
339,45,Female,2/28/2023,1212.06,9,Beauty,Cash,In-Store,USA,MN,1
340,67,Male,9/24/2023,248.01,7,Beauty,Debit Card,Online,USA,MD,0
341,23,Male,7/9/2024,447.26,10,Beauty,Credit Card,In-Store,USA,NC,1
342,68,Male,9/14/2024,23.45,5,Sports,Cash,In-Store,USA,NC,0
343,46,Male,4/22/2024,60.32,6,Beauty,Apple Pay,Online,USA,NY,1
344,35,Male,7/18/2024,474.47,2,Beauty,Debit Card,In-Store,USA,TX,1
345,26,Male,10/7/2024,265.87,10,Home Goods,Credit Card,Online,USA,TN,0
346,61,Male,3/26/2024,871.94,1,Sports,Debit Card,Online,USA,GA,1
347,61,Female,7/7/2024,1078.89,10,Clothing,Cash,Online,USA,DE,0
348,50,Male,8/31/2023,310.04,10,Groceries,PayPal,Online,USA,FL,1
349,19,Female,9/13/2024,1183.31,6,Beauty,Cash,In-Store,USA,DE,1
350,41,Male,10/25/2023,1395.81,10,Electronics,Credit Card,Online,USA,GA,1
351,68,Male,12/19/2023,1410.21,7,Toys,Apple Pay,Online,USA,IN,0
352,22,Male,8/1/2024,757.73,10,Home Goods,Apple Pay,In-Store,USA,TX,0
353,69,Male,9/13/2024,711.13,9,Sports,PayPal,In-Store,USA,DE,1
354,36,Male,12/3/2023,368.39,6,Clothing,PayPal,In-Store,USA,MD,0
355,64,Female,1/6/2024,124.14,9,Sports,Credit Card,In-Store,USA,CO,1
356,68,Female,8/24/2023,856.17,3,Sports,Debit Card,In-Store,USA,CO,0
357,39,Female,5/1/2023,126.85,7,Sports,Debit Card,In-Store,USA,MI,0
358,18,Male,5/4/2023,630.85,9,Home Goods,PayPal,Online,USA,DE,0
359,45,Male,6/20/2023,1484.95,3,Sports,Apple Pay,In-Store,USA,DE,1
360,62,Male,9/5/2023,1069.42,2,Groceries,Cash,Online,USA,MA,0
361,46,Female,10/7/2024,677.38,7,Groceries,PayPal,Online,USA,VA,0
362,70,Male,3/27/2023,232.62,1,Sports,Apple Pay,In-Store,USA,MD,1
363,29,Male,8/25/2024,422.55,2,Clothing,Cash,In-Store,USA,CO,1
364,75,Male,8/16/2024,764.8,7,Groceries,Cash,In-Store,USA,IN,1
365,20,Male,8/4/2023,648.65,5,Sports,Apple Pay,In-Store,USA,IL,0
366,25,Female,10/8/2023,732.52,4,Clothing,Cash,In-Store,USA,GA,0
367,35,Male,4/9/2023,314.23,9,Toys,Debit Card,Online,USA,DE,0
368,52,Male,1/7/2023,735.11,1,Groceries,Debit Card,In-Store,USA,DE,1
369,26,Female,10/30/2023,1377.4,2,Beauty,PayPal,In-Store,USA,IN,1
370,35,Male,11/15/2024,179.11,6,Toys,Credit Card,Online,USA,IL,0
371,39,Female,4/9/2024,947.78,9,Home Goods,Credit Card,In-Store,USA,IN,0
372,38,Male,7/25/2024,993.39,1,Home Goods,Credit Card,Online,USA,IN,0
373,61,Male,9/29/2023,707.82,8,Toys,Debit Card,In-Store,USA,OH,1
374,51,Male,8/8/2023,9.78,2,Beauty,Apple Pay,Online,USA,TX,0
375,57,Female,10/8/2024,877.93,6,Beauty,Apple Pay,Online,USA,NC,1
376,60,Female,5/16/2024,1196.14,7,Sports,Cash,In-Store,USA,DE,1
377,74,Female,3/5/2024,1454.2,6,Clothing,PayPal,Online,USA,FL,0
378,60,Male,12/22/2023,1046.97,3,Toys,PayPal,In-Store,USA,WA,1
379,36,Female,6/3/2024,326.58,7,Electronics,Apple Pay,In-Store,USA,NY,1
380,43,Female,3/11/2024,601.03,1,Groceries,PayPal,Online,USA,AZ,1
381,37,Female,2/24/2024,335.86,3,Sports,Debit Card,Online,USA,CA,1
382,19,Male,1/22/2023,1204.61,2,Toys,Cash,In-Store,USA,MO,0
383,31,Female,7/2/2024,301.67,3,Toys,Apple Pay,In-Store,USA,IN,0
384,41,Female,2/28/2024,327.34,4,Electronics,Credit Card,Online,USA,GA,0
385,20,Male,10/17/2023,455.69,4,Home Goods,Debit Card,Online,USA,TN,1
386,59,Female,5/15/2023,1228.35,5,Toys,Credit Card,Online,USA,MA,0
387,19,Male,7/8/2024,909.28,3,Electronics,Apple Pay,In-Store,USA,AZ,0
388,37,Female,3/11/2024,770.97,1,Groceries,Cash,In-Store,USA,DE,0
389,48,Female,10/26/2023,647.15,4,Beauty,Apple Pay,In-Store,USA,MD,1
390,50,Male,1/27/2024,30.73,8,Home Goods,PayPal,In-Store,USA,MO,0
391,19,Female,8/26/2023,673.39,8,Sports,Credit Card,In-Store,USA,MD,1
392,24,Male,6/23/2023,315.48,8,Sports,Debit Card,Online,USA,TX,0
393,51,Male,8/3/2024,1142.07,1,Toys,PayPal,In-Store,USA,TN,1
394,71,Male,2/7/2023,485.56,10,Sports,PayPal,Online,USA,WA,1
395,68,Female,7/12/2024,752.22,4,Groceries,PayPal,In-Store,USA,MO,0
396,62,Male,1/20/2024,195.29,1,Clothing,Apple Pay,Online,USA,DE,0
397,20,Female,5/22/2024,260.23,9,Beauty,Debit Card,In-Store,USA,FL,1
398,45,Female,11/23/2024,410.31,6,Sports,Cash,Online,USA,FL,0
399,69,Male,1/16/2024,781.47,5,Beauty,PayPal,Online,USA,PA,1
400,72,Male,6/18/2023,788.95,8,Electronics,Cash,In-Store,USA,DE,0
401,18,Female,7/12/2023,302.91,2,Sports,PayPal,In-Store,USA,TX,0
402,56,Male,3/10/2023,528.93,9,Clothing,Cash,Online,USA,CO,0
403,55,Male,11/10/2023,554.08,7,Groceries,Apple Pay,Online,USA,AZ,0
404,64,Male,10/14/2023,271.6,10,Electronics,Debit Card,In-Store,USA,FL,1
405,56,Female,9/22/2024,1004.4,8,Clothing,Debit Card,Online,USA,MD,0
406,69,Male,5/31/2023,219.28,8,Toys,Credit Card,In-Store,USA,DE,0
407,26,Male,3/26/2024,640.98,8,Groceries,Cash,Online,USA,DE,0
408,67,Female,4/30/2024,535.71,9,Groceries,Apple Pay,Online,USA,MA,0
409,71,Female,5/27/2023,1260.61,9,Beauty,PayPal,In-Store,USA,DE,0
410,59,Female,7/2/2023,42.82,6,Toys,PayPal,In-Store,USA,AZ,1
411,74,Male,1/27/2024,564.44,1,Clothing,PayPal,In-Store,USA,MO,0
412,39,Male,1/13/2024,1374.13,9,Electronics,Apple Pay,In-Store,USA,MI,0
413,43,Male,9/17/2023,414.89,1,Sports,Credit Card,In-Store,USA,TN,1
414,65,Male,7/12/2024,1212.11,1,Groceries,Credit Card,Online,USA,TN,0
415,23,Female,5/3/2023,88.79,1,Groceries,Credit Card,In-Store,USA,DE,0
416,39,Male,11/21/2023,1347.12,3,Sports,Cash,Online,USA,NY,1
417,22,Male,5/28/2024,225.53,5,Electronics,Debit Card,In-Store,USA,CA,0
418,62,Male,2/24/2024,263.59,1,Groceries,Cash,In-Store,USA,PA,0
419,71,Male,3/30/2023,851.45,8,Electronics,Credit Card,Online,USA,MD,0
420,38,Male,10/3/2024,1448.82,3,Toys,Credit Card,Online,USA,GA,1
421,37,Male,10/19/2024,1414.27,4,Home Goods,Debit Card,In-Store,USA,OH,0
422,29,Female,5/24/2023,849.73,7,Clothing,Debit Card,In-Store,USA,MI,0
423,34,Male,3/26/2024,400.49,8,Groceries,Apple Pay,In-Store,USA,MI,1
424,46,Male,6/24/2023,59.91,10,Beauty,Debit Card,Online,USA,IN,1
425,31,Female,5/30/2024,829.66,5,Electronics,Apple Pay,Online,USA,MI,1
426,20,Male,6/13/2024,989.21,3,Beauty,Debit Card,In-Store,USA,NC,1
427,60,Male,2/4/2023,486.95,2,Home Goods,Cash,Online,USA,MA,0
428,39,Male,4/13/2023,284.73,6,Groceries,Debit Card,In-Store,USA,WA,0
429,69,Male,4/12/2024,892.39,7,Home Goods,PayPal,In-Store,USA,CO,0
430,56,Female,5/9/2024,1019.44,5,Electronics,Debit Card,Online,USA,VA,1
431,54,Female,8/30/2024,47.69,9,Clothing,Cash,Online,USA,NC,0
432,68,Male,4/3/2023,467.36,3,Toys,Cash,In-Store,USA,WA,1
433,60,Male,7/25/2023,1325.02,5,Groceries,Credit Card,Online,USA,NY,0
434,23,Male,9/8/2023,235.44,9,Toys,Cash,Online,USA,DE,1
435,48,Male,2/8/2024,1049.68,8,Home Goods,PayPal,In-Store,USA,FL,0
436,42,Male,11/22/2023,1145.75,3,Beauty,Cash,In-Store,USA,FL,1
437,22,Female,5/15/2024,1006.47,10,Electronics,Debit Card,Online,USA,MO,0
438,50,Male,9/17/2024,900.76,7,Electronics,Debit Card,Online,USA,WA,1
439,37,Female,4/6/2023,512.68,3,Beauty,Debit Card,In-Store,USA,PA,1
440,20,Female,3/7/2024,273.38,7,Home Goods,Apple Pay,Online,USA,TN,1
441,61,Male,4/14/2023,985.52,7,Toys,Credit Card,Online,USA,DE,1
442,42,Male,4/10/2024,22.33,7,Beauty,Credit Card,In-Store,USA,IN,1
443,56,Female,5/29/2024,562.37,8,Home Goods,Cash,In-Store,USA,FL,0
444,52,Female,11/21/2024,124.61,1,Groceries,Apple Pay,In-Store,USA,AZ,0
445,64,Female,3/21/2024,77.57,5,Electronics,Credit Card,In-Store,USA,MN,1
446,61,Female,9/16/2023,641.43,5,Toys,Credit Card,In-Store,USA,MN,0
447,19,Female,11/29/2023,450.04,1,Sports,Credit Card,In-Store,USA,AZ,0
448,33,Male,3/28/2023,804.8,3,Home Goods,Debit Card,In-Store,USA,MA,1
449,47,Male,9/24/2024,369.93,9,Sports,PayPal,Online,USA,DE,0
450,27,Male,10/15/2024,1219.65,2,Beauty,Apple Pay,Online,USA,CA,1
451,37,Female,2/15/2024,38.46,5,Home Goods,Credit Card,In-Store,USA,DE,0
452,34,Female,9/22/2024,773.49,4,Home Goods,Credit Card,In-Store,USA,MD,1
453,35,Male,7/10/2023,418.9,1,Sports,PayPal,Online,USA,AZ,1
454,31,Male,2/29/2024,987.53,5,Groceries,PayPal,In-Store,USA,AZ,0
455,63,Female,8/15/2023,100.27,5,Home Goods,Apple Pay,In-Store,USA,NY,1
456,52,Female,5/2/2024,1395.16,1,Groceries,Cash,In-Store,USA,WA,1
457,47,Male,5/25/2024,319.9,3,Home Goods,PayPal,In-Store,USA,DE,1
458,23,Male,5/13/2024,844.18,6,Electronics,Debit Card,In-Store,USA,MD,1
459,46,Male,4/23/2024,49.2,10,Sports,Debit Card,In-Store,USA,WA,1
460,66,Female,7/23/2024,1117.36,4,Beauty,Apple Pay,Online,USA,NY,1
461,24,Female,8/12/2023,320.9,2,Sports,Cash,Online,USA,FL,0
462,53,Female,12/27/2023,1128.16,7,Sports,Cash,In-Store,USA,MA,1
463,50,Male,6/29/2024,591.3,7,Beauty,PayPal,In-Store,USA,WA,1
464,43,Female,1/4/2023,801.34,6,Toys,PayPal,Online,USA,GA,0
465,44,Female,7/13/2023,956.44,10,Clothing,Debit Card,Online,USA,AZ,1
466,57,Male,6/20/2023,856.11,8,Home Goods,Credit Card,In-Store,USA,DE,0
467,53,Male,7/17/2023,1276.21,3,Beauty,Cash,Online,USA,MA,0
468,38,Male,10/28/2023,101.9,1,Clothing,Apple Pay,In-Store,USA,PA,1
469,46,Male,7/1/2023,1459.34,9,Home Goods,Credit Card,In-Store,USA,MN,0
470,18,Male,2/3/2023,1024.63,7,Toys,Apple Pay,In-Store,USA,TX,1
471,34,Male,7/4/2024,185.87,10,Home Goods,Apple Pay,Online,USA,AZ,1
472,36,Female,2/10/2023,548.24,9,Home Goods,PayPal,In-Store,USA,CA,0
473,66,Male,4/25/2023,1084.38,6,Beauty,Cash,Online,USA,NC,0
474,34,Male,12/4/2023,964.84,2,Beauty,PayPal,Online,USA,PA,1
475,39,Female,9/22/2023,854.51,10,Electronics,Debit Card,Online,USA,CO,1
476,54,Female,10/26/2023,463.46,3,Sports,Cash,In-Store,USA,VA,1
477,65,Male,5/12/2023,224.06,5,Toys,PayPal,In-Store,USA,IL,0
478,55,Female,6/1/2023,878.43,5,Groceries,Apple Pay,In-Store,USA,PA,1
479,40,Male,6/9/2023,882.77,9,Groceries,Apple Pay,In-Store,USA,GA,1
480,59,Male,6/21/2024,725.67,8,Beauty,Credit Card,Online,USA,DE,1
481,32,Male,10/12/2023,914.92,2,Home Goods,Debit Card,In-Store,USA,PA,1
482,71,Male,6/20/2024,1347.71,4,Groceries,Credit Card,In-Store,USA,NY,0
483,22,Female,7/20/2024,1442.68,9,Toys,Credit Card,Online,USA,DE,1
484,33,Female,7/7/2023,1036.1,4,Clothing,PayPal,Online,USA,OH,0
485,53,Female,4/4/2023,1115.95,2,Clothing,Apple Pay,In-Store,USA,DE,0
486,55,Male,5/3/2024,699.09,9,Toys,Credit Card,In-Store,USA,OH,0
487,46,Male,5/2/2024,300.11,9,Sports,Debit Card,In-Store,USA,FL,1
488,45,Male,3/29/2024,1167.21,4,Sports,Apple Pay,In-Store,USA,MD,0
489,56,Female,5/19/2024,948.54,6,Sports,PayPal,In-Store,USA,AZ,1
490,33,Female,10/9/2023,1018.37,9,Groceries,PayPal,Online,USA,MO,0
491,75,Male,4/26/2024,746.2,3,Electronics,PayPal,In-Store,USA,WA,0
492,39,Male,7/5/2024,1234.72,4,Toys,Credit Card,Online,USA,DE,0
493,38,Male,4/28/2024,158.86,5,Sports,Debit Card,Online,USA,MI,1
494,68,Male,6/11/2023,917.13,3,Groceries,Apple Pay,In-Store,USA,MA,1
495,32,Female,4/28/2024,1401.82,5,Groceries,Debit Card,In-Store,USA,NC,1
496,46,Female,3/11/2024,847.11,7,Electronics,PayPal,Online,USA,WA,1
497,47,Female,1/20/2023,1228.71,4,Clothing,Cash,In-Store,USA,IL,1
498,68,Female,11/30/2023,839.31,4,Toys,Debit Card,In-Store,USA,AZ,1
499,28,Female,5/6/2024,1412.53,10,Beauty,Credit Card,In-Store,USA,OH,1
500,55,Female,3/2/2023,156.65,6,Groceries,Apple Pay,In-Store,USA,MN,1
501,48,Male,3/17/2023,490.2,7,Toys,Debit Card,Online,USA,DE,1
502,23,Female,9/9/2023,495.12,9,Toys,Cash,In-Store,USA,MO,0
503,73,Male,11/18/2023,1436.01,6,Toys,PayPal,Online,USA,TX,0
504,47,Female,12/8/2023,302.48,5,Groceries,Apple Pay,Online,USA,OH,0
505,45,Female,5/13/2024,1198.16,9,Electronics,Apple Pay,In-Store,USA,AZ,0
506,50,Female,7/5/2024,740.55,10,Groceries,Credit Card,Online,USA,CA,0
507,25,Male,6/12/2023,1198.89,2,Sports,PayPal,Online,USA,DE,0
508,70,Female,4/21/2024,679.68,3,Home Goods,Cash,Online,USA,AZ,0
509,47,Male,3/18/2024,1334.65,7,Sports,Cash,Online,USA,WA,1
510,38,Female,6/4/2023,391.99,4,Sports,Cash,In-Store,USA,OH,0
511,40,Male,8/13/2024,233.14,3,Clothing,Cash,Online,USA,MD,0
512,72,Male,5/11/2023,812.41,2,Groceries,Cash,Online,USA,MN,0
513,45,Female,8/27/2023,1404.77,4,Toys,Cash,Online,USA,GA,0
514,25,Female,1/27/2023,668.71,4,Beauty,Credit Card,In-Store,USA,DE,1
515,67,Female,8/27/2024,1222.68,2,Clothing,Apple Pay,Online,USA,PA,0
516,49,Male,9/11/2024,540.79,6,Beauty,Debit Card,Online,USA,FL,0
517,48,Female,6/4/2024,172.43,8,Electronics,Credit Card,In-Store,USA,VA,1
518,40,Female,11/14/2023,1255.62,7,Toys,Cash,Online,USA,FL,0
519,74,Female,1/17/2023,1427.21,5,Home Goods,Cash,Online,USA,MA,0
520,54,Male,5/12/2023,780.34,3,Home Goods,PayPal,Online,USA,DE,0
521,73,Male,11/7/2024,443.16,10,Beauty,Debit Card,In-Store,USA,PA,0
522,27,Male,11/15/2024,276.51,2,Toys,Debit Card,Online,USA,IN,1
523,58,Female,9/29/2023,934.76,1,Toys,Credit Card,In-Store,USA,MA,0
524,65,Male,2/22/2024,74.52,7,Toys,Apple Pay,Online,USA,DE,0
525,75,Male,4/5/2023,632.72,2,Electronics,PayPal,In-Store,USA,VA,1
526,46,Male,9/9/2024,1215.09,1,Groceries,PayPal,In-Store,USA,DE,1
527,41,Male,11/15/2024,1075.89,8,Beauty,Apple Pay,Online,USA,MO,0
528,69,Male,8/19/2023,990.52,2,Home Goods,PayPal,In-Store,USA,IL,0
529,29,Male,11/6/2024,455.16,8,Home Goods,Apple Pay,In-Store,USA,NC,0
530,60,Male,8/16/2024,1105.93,1,Home Goods,PayPal,Online,USA,VA,0
531,27,Male,2/4/2023,1253.89,4,Clothing,PayPal,In-Store,USA,DE,0
532,72,Female,7/12/2023,944.93,10,Beauty,PayPal,Online,USA,TN,1
533,46,Male,10/14/2023,984.91,9,Groceries,Cash,Online,USA,MO,1
534,67,Male,4/12/2024,996.56,6,Toys,Apple Pay,In-Store,USA,TN,0
535,59,Male,7/10/2024,193.71,4,Beauty,Credit Card,Online,USA,AZ,1
536,37,Female,3/22/2024,832.18,2,Toys,Apple Pay,Online,USA,VA,1
537,30,Male,11/27/2024,336.68,1,Clothing,Cash,Online,USA,DE,0
538,52,Male,6/27/2024,254.3,3,Electronics,Debit Card,Online,USA,DE,0
539,45,Male,10/13/2023,78.12,7,Groceries,PayPal,In-Store,USA,MN,1
540,64,Female,1/1/2023,116.93,9,Home Goods,Cash,Online,USA,IL,0
541,26,Male,5/7/2024,1234.55,4,Beauty,Debit Card,In-Store,USA,AZ,1
542,71,Female,3/14/2023,343.33,5,Clothing,PayPal,Online,USA,OH,0
543,61,Female,12/2/2023,21.1,2,Sports,Cash,Online,USA,IL,1
544,37,Male,7/8/2024,1115.65,8,Clothing,Credit Card,In-Store,USA,CO,1
545,42,Female,4/26/2023,942.21,7,Sports,Debit Card,In-Store,USA,DE,1
546,23,Male,9/9/2024,1439.8,6,Clothing,PayPal,In-Store,USA,FL,1
547,73,Female,10/10/2023,1357.57,9,Groceries,PayPal,In-Store,USA,FL,1
548,63,Female,9/6/2023,880.75,4,Sports,PayPal,In-Store,USA,FL,0
549,63,Female,7/28/2024,911.93,10,Beauty,Apple Pay,In-Store,USA,DE,0
550,71,Male,4/11/2023,865.56,2,Toys,Debit Card,In-Store,USA,MD,1
551,65,Male,12/22/2023,972.4,8,Toys,PayPal,Online,USA,DE,1
552,65,Female,11/16/2024,1362.58,4,Sports,Debit Card,Online,USA,DE,1
553,69,Male,4/12/2024,1274.9,5,Groceries,Cash,In-Store,USA,AZ,0
554,38,Female,10/12/2024,398.44,3,Clothing,Apple Pay,In-Store,USA,CA,1
555,72,Female,4/2/2023,503.98,10,Sports,Debit Card,In-Store,USA,GA,1
556,58,Female,11/17/2023,934.59,3,Toys,PayPal,Online,USA,TX,1
557,40,Female,3/24/2024,1344.19,3,Clothing,Cash,Online,USA,DE,0
558,50,Male,10/19/2024,842.93,9,Sports,Debit Card,In-Store,USA,MI,0
559,63,Male,11/10/2024,609.93,5,Clothing,Cash,In-Store,USA,TX,1
560,24,Male,10/28/2023,922.06,2,Groceries,Debit Card,In-Store,USA,MA,0
561,60,Female,1/27/2023,744.27,4,Clothing,Debit Card,In-Store,USA,IL,0
562,33,Male,9/18/2024,727.49,8,Beauty,Apple Pay,Online,USA,MI,1
563,55,Female,10/4/2024,865.31,7,Home Goods,Cash,In-Store,USA,IN,1
564,75,Male,11/24/2023,812.85,2,Home Goods,Debit Card,In-Store,USA,VA,0
565,26,Male,6/3/2024,1063.99,9,Groceries,Credit Card,Online,USA,MD,1
566,70,Male,4/21/2024,407.35,1,Beauty,Apple Pay,In-Store,USA,MO,1
567,28,Male,7/27/2024,675.46,1,Groceries,PayPal,Online,USA,TX,0
568,64,Female,8/6/2024,381.76,1,Home Goods,Apple Pay,In-Store,USA,TX,1
569,43,Male,11/8/2024,680.91,9,Home Goods,Cash,In-Store,USA,IL,0
570,44,Male,7/6/2024,1470.37,10,Groceries,Credit Card,Online,USA,IN,1
571,57,Male,6/26/2024,623.5,3,Home Goods,Debit Card,Online,USA,TX,0
572,59,Female,5/3/2023,501.03,2,Beauty,Apple Pay,In-Store,USA,DE,1
573,26,Female,7/7/2023,148.32,6,Clothing,PayPal,In-Store,USA,TN,1
574,43,Male,8/21/2023,530.05,2,Groceries,PayPal,Online,USA,NC,1
575,21,Male,3/2/2023,1025.65,2,Clothing,Credit Card,Online,USA,MN,0
576,19,Male,7/30/2024,565.38,2,Clothing,Debit Card,In-Store,USA,MI,0
577,24,Male,6/8/2023,901.58,10,Clothing,PayPal,Online,USA,VA,0
578,19,Male,2/9/2023,1403.26,2,Toys,Cash,In-Store,USA,DE,0
579,55,Male,6/21/2023,1350.84,8,Clothing,Apple Pay,Online,USA,GA,1
580,53,Female,4/3/2024,1416.3,9,Electronics,Cash,Online,USA,DE,1
581,30,Female,2/12/2023,540.69,8,Toys,Apple Pay,Online,USA,TN,0
582,51,Male,8/11/2024,1054.8,9,Beauty,Apple Pay,Online,USA,WA,1
583,66,Male,10/27/2023,1416.65,7,Beauty,PayPal,In-Store,USA,CO,0
584,24,Female,7/28/2024,728.74,7,Groceries,PayPal,In-Store,USA,TN,0
585,30,Male,11/11/2023,1338.68,10,Sports,Debit Card,In-Store,USA,CA,0
586,37,Female,7/12/2023,530.89,9,Electronics,PayPal,Online,USA,CA,1
587,31,Male,4/13/2024,1425.2,4,Home Goods,Cash,Online,USA,CA,0
588,58,Male,1/16/2023,72.62,7,Clothing,Credit Card,In-Store,USA,MD,0
589,70,Female,7/1/2023,1480.69,4,Groceries,PayPal,Online,USA,DE,0
590,57,Male,9/22/2023,1323.51,7,Home Goods,Apple Pay,In-Store,USA,OH,0
591,65,Female,2/24/2024,1036.97,7,Toys,PayPal,In-Store,USA,DE,1
592,70,Female,9/17/2023,902.19,7,Electronics,PayPal,Online,USA,DE,0
593,25,Male,5/15/2024,104.42,9,Groceries,Debit Card,In-Store,USA,FL,1
594,36,Male,9/25/2023,167.2,2,Beauty,Debit Card,Online,USA,MI,1
595,20,Female,5/5/2024,168.47,4,Electronics,PayPal,Online,USA,IN,0
596,33,Female,9/22/2024,559.5,3,Beauty,Apple Pay,Online,USA,TX,0
597,20,Male,1/15/2023,1423.14,6,Toys,Cash,Online,USA,WA,1
598,43,Female,6/6/2023,1420.5,9,Electronics,Debit Card,Online,USA,CA,0
599,19,Female,3/13/2023,1265.92,10,Sports,Cash,Online,USA,CO,0
600,21,Male,3/8/2023,617.84,9,Electronics,Apple Pay,Online,USA,WA,1
601,75,Male,12/1/2024,354.32,7,Electronics,Apple Pay,Online,USA,IL,1
602,72,Male,10/5/2024,57.62,9,Electronics,Credit Card,In-Store,USA,FL,1
603,42,Female,9/1/2023,1025.91,10,Groceries,Cash,In-Store,USA,MN,1
604,47,Male,1/4/2024,339.64,5,Home Goods,Debit Card,In-Store,USA,DE,1
605,65,Male,3/18/2024,1209.15,3,Electronics,PayPal,In-Store,USA,DE,0
606,71,Male,12/28/2023,316.11,7,Beauty,PayPal,In-Store,USA,DE,1
607,47,Female,12/12/2023,492.39,7,Clothing,Apple Pay,Online,USA,MA,0
608,54,Male,11/6/2024,1177.27,6,Beauty,Apple Pay,In-Store,USA,PA,1
609,43,Male,4/26/2024,167.43,8,Groceries,Apple Pay,In-Store,USA,PA,0
610,53,Male,11/6/2024,579.51,9,Beauty,Debit Card,In-Store,USA,WA,0
611,54,Male,6/26/2023,413.61,10,Toys,Debit Card,In-Store,USA,MA,0
612,47,Male,5/14/2023,1145.12,8,Groceries,Apple Pay,Online,USA,WA,0
613,19,Male,2/24/2023,500.61,2,Groceries,Cash,Online,USA,TX,0
614,71,Male,1/7/2024,936.73,6,Sports,PayPal,In-Store,USA,DE,1
615,37,Male,7/29/2024,243.92,3,Clothing,PayPal,Online,USA,MI,1
616,58,Female,10/15/2023,1036.5,4,Electronics,Debit Card,In-Store,USA,MO,0
617,74,Female,4/29/2024,572.16,3,Toys,Credit Card,In-Store,USA,IL,1
618,46,Male,5/18/2024,1420.17,10,Groceries,Cash,Online,USA,GA,1
619,57,Female,11/24/2024,593.46,3,Electronics,Debit Card,In-Store,USA,IL,1
620,40,Male,5/21/2024,28.85,10,Beauty,Debit Card,In-Store,USA,TX,1
621,51,Male,5/16/2024,481.26,3,Electronics,Debit Card,In-Store,USA,NC,1
622,39,Male,10/7/2023,1126.25,8,Home Goods,Credit Card,In-Store,USA,AZ,0
623,18,Male,8/10/2024,33.72,7,Clothing,PayPal,In-Store,USA,MN,1
624,62,Female,12/10/2023,553.36,9,Toys,PayPal,In-Store,USA,NC,1
625,64,Female,7/19/2024,293.39,5,Groceries,Credit Card,In-Store,USA,VA,0
626,73,Male,4/27/2023,39.4,3,Toys,Credit Card,Online,USA,DE,0
627,27,Male,8/31/2023,1169.42,2,Electronics,Credit Card,In-Store,USA,TX,0
628,58,Female,11/11/2024,163.22,2,Electronics,Debit Card,Online,USA,CO,0
629,18,Female,8/27/2023,319.28,2,Beauty,Cash,Online,USA,TX,1
630,49,Male,7/10/2023,706.47,10,Toys,Credit Card,In-Store,USA,DE,0
631,29,Male,9/27/2023,220.12,9,Sports,Debit Card,Online,USA,TX,0
632,66,Male,6/16/2023,595.03,10,Groceries,Apple Pay,In-Store,USA,WA,1
633,70,Female,9/4/2023,798.17,5,Groceries,Debit Card,Online,USA,NC,0
634,75,Male,3/3/2023,931.67,7,Electronics,PayPal,Online,USA,VA,0
635,62,Male,9/12/2024,1018.9,2,Sports,Cash,In-Store,USA,VA,1
636,41,Female,11/4/2023,1146.3,6,Sports,Debit Card,Online,USA,TN,0
637,44,Female,4/17/2024,489.93,7,Beauty,PayPal,In-Store,USA,VA,0
638,44,Male,5/23/2023,1183.46,7,Toys,Debit Card,In-Store,USA,MA,1
639,27,Male,7/8/2023,329.41,1,Beauty,PayPal,Online,USA,GA,1
640,49,Female,6/12/2023,458.77,9,Groceries,Debit Card,Online,USA,NY,1
641,45,Female,6/13/2023,733.58,1,Groceries,Credit Card,Online,USA,TN,1
642,36,Male,8/29/2023,780.55,8,Toys,Debit Card,In-Store,USA,MN,1
643,58,Male,12/13/2023,947.54,10,Beauty,Apple Pay,Online,USA,MI,0
644,64,Female,5/12/2023,557.5,8,Electronics,Credit Card,In-Store,USA,WA,1
645,38,Male,8/28/2023,1365.67,6,Home Goods,PayPal,In-Store,USA,PA,1
646,62,Male,5/11/2023,1448.38,10,Clothing,Apple Pay,Online,USA,WA,0
647,74,Male,11/17/2023,768.89,2,Beauty,Debit Card,In-Store,USA,TN,0
648,56,Male,9/30/2023,105.05,7,Toys,Debit Card,In-Store,USA,CO,0
649,48,Male,8/17/2023,951.44,6,Groceries,Apple Pay,In-Store,USA,CA,0
